IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.218.204.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,4.31
47.76.33.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,4.31
47.242.234.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,4.30
8.219.202.130,2086,2086,false,SIN,Asia Pacific,Singapore,14,4.29
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,91,4.29
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,4.29
47.236.146.249,443,443,true,SIN,Asia Pacific,Singapore,127,4.28
47.236.10.100,2086,2086,false,SIN,Asia Pacific,Singapore,17,4.28
8.210.245.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,4.27
8.219.60.54,2086,2086,false,SIN,Asia Pacific,Singapore,18,4.27
47.236.118.216,2053,2053,true,SIN,Asia Pacific,Singapore,63,4.27
8.219.210.64,8443,8443,true,SIN,Asia Pacific,Singapore,72,4.27
47.236.93.176,2053,2053,true,SIN,Asia Pacific,Singapore,84,4.27
47.243.90.180,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,4.27
47.242.252.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,4.26
47.236.121.23,2087,2087,true,SIN,Asia Pacific,Singapore,85,4.26
47.76.37.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,108,4.26
47.236.167.231,8880,8880,false,SIN,Asia Pacific,Singapore,6,4.26
8.222.134.170,2053,2053,true,SIN,Asia Pacific,Singapore,80,4.25
8.219.6.150,8880,8880,false,SIN,Asia Pacific,Singapore,6,4.25
47.236.144.196,2086,2086,false,SIN,Asia Pacific,Singapore,31,4.25
47.236.123.133,2086,2086,false,SIN,Asia Pacific,Singapore,14,4.25
47.236.238.103,80,80,false,SIN,Asia Pacific,Singapore,10,4.25
47.238.6.102,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,4.24
8.210.34.188,80,80,false,HKG,Asia Pacific,Hong Kong,59,4.24
8.218.48.92,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,4.24
8.218.74.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,113,4.24
8.222.160.176,2086,2086,false,SIN,Asia Pacific,Singapore,8,4.23
47.242.157.96,80,80,false,HKG,Asia Pacific,Hong Kong,50,4.23
47.236.130.95,2086,2086,false,SIN,Asia Pacific,Singapore,15,4.23
8.222.137.192,2086,2086,false,SIN,Asia Pacific,Singapore,57,4.23
8.219.132.64,2083,2083,true,SIN,Asia Pacific,Singapore,70,4.23
8.222.179.231,80,80,false,SIN,Asia Pacific,Singapore,9,4.23
47.236.168.17,80,80,false,SIN,Asia Pacific,Singapore,5,4.23
8.222.214.231,8443,8443,true,SIN,Asia Pacific,Singapore,78,4.23
47.236.169.164,80,80,false,SIN,Asia Pacific,Singapore,25,4.23
8.210.119.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,4.23
8.222.249.190,2053,2053,true,SIN,Asia Pacific,Singapore,86,4.23
47.236.104.11,2052,2052,false,SIN,Asia Pacific,Singapore,26,4.22
47.243.74.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,78,4.22
47.237.95.156,8880,8880,false,SIN,Asia Pacific,Singapore,43,4.22
47.236.10.182,8080,8080,false,SIN,Asia Pacific,Singapore,28,4.22
8.219.5.10,2083,2083,true,SIN,Asia Pacific,Singapore,61,4.21
47.236.10.182,2052,2052,false,SIN,Asia Pacific,Singapore,36,4.21
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,64,4.21
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,4.21
47.236.169.164,8880,8880,false,SIN,Asia Pacific,Singapore,12,4.21
8.217.85.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,109,4.21
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,89,4.20
47.236.169.141,2082,2082,false,SIN,Asia Pacific,Singapore,32,4.20
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,100,4.19
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,19,4.19
8.219.122.55,2053,2053,true,SIN,Asia Pacific,Singapore,54,4.19
8.217.149.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,4.19
47.236.172.95,2083,2083,true,SIN,Asia Pacific,Singapore,68,4.19
8.218.53.110,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,4.19
47.236.166.131,2087,2087,true,SIN,Asia Pacific,Singapore,106,4.18
47.236.167.231,8080,8080,false,SIN,Asia Pacific,Singapore,23,4.18
47.243.67.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,34,4.18
47.236.167.231,2083,2083,true,SIN,Asia Pacific,Singapore,87,4.18
8.222.187.4,8080,8080,false,SIN,Asia Pacific,Singapore,32,4.17
47.236.167.231,2095,2095,false,SIN,Asia Pacific,Singapore,4,4.17
8.218.155.238,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,4.17
47.236.149.107,8080,8080,false,SIN,Asia Pacific,Singapore,37,4.17
8.219.83.201,2087,2087,true,SIN,Asia Pacific,Singapore,37,4.17
8.219.4.122,2052,2052,false,SIN,Asia Pacific,Singapore,5,4.16
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,4.16
47.236.97.90,2086,2086,false,SIN,Asia Pacific,Singapore,7,4.16
8.217.145.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,4.16
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,4.16
47.236.144.196,2086,2086,false,SIN,Asia Pacific,Singapore,21,4.15
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,100,4.15
8.219.0.162,2086,2086,false,SIN,Asia Pacific,Singapore,16,4.15
8.219.193.202,443,443,true,SIN,Asia Pacific,Singapore,56,4.15
8.222.183.242,2086,2086,false,SIN,Asia Pacific,Singapore,11,4.15
8.218.22.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,46,4.15
8.219.113.232,2095,2095,false,SIN,Asia Pacific,Singapore,17,4.15
47.236.118.216,2087,2087,true,SIN,Asia Pacific,Singapore,89,4.15
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,42,4.14
8.219.67.133,8080,8080,false,SIN,Asia Pacific,Singapore,5,4.14
47.243.90.180,80,80,false,HKG,Asia Pacific,Hong Kong,46,4.14
47.236.10.182,80,80,false,SIN,Asia Pacific,Singapore,27,4.14
47.245.118.70,8880,8880,false,SIN,Asia Pacific,Singapore,31,4.13
47.236.174.206,80,80,false,SIN,Asia Pacific,Singapore,14,4.13
8.210.66.190,2053,2053,true,HKG,Asia Pacific,Hong Kong,71,4.13
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,4.13
8.219.60.54,2095,2095,false,SIN,Asia Pacific,Singapore,15,4.13
8.218.74.119,80,80,false,HKG,Asia Pacific,Hong Kong,42,4.13
47.236.146.249,8443,8443,true,SIN,Asia Pacific,Singapore,47,4.12
47.245.105.224,2082,2082,false,SIN,Asia Pacific,Singapore,20,4.12
47.236.180.51,2053,2053,true,SIN,Asia Pacific,Singapore,63,4.12
8.219.200.145,2083,2083,true,SIN,Asia Pacific,Singapore,101,4.11
47.243.74.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,4.11
47.236.130.95,8080,8080,false,SIN,Asia Pacific,Singapore,31,4.11
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,30,4.11
8.219.235.164,2087,2087,true,SIN,Asia Pacific,Singapore,51,4.11
47.243.42.219,80,80,false,HKG,Asia Pacific,Hong Kong,44,4.11
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,4.10
47.237.84.173,8443,8443,true,SIN,Asia Pacific,Singapore,90,4.09
47.76.77.103,80,80,false,HKG,Asia Pacific,Hong Kong,46,4.09
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,4.09
47.236.144.196,2052,2052,false,SIN,Asia Pacific,Singapore,23,4.09
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,106,4.08
8.219.201.8,2083,2083,true,SIN,Asia Pacific,Singapore,54,4.08
47.243.90.180,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,4.08
8.222.208.38,2086,2086,false,SIN,Asia Pacific,Singapore,45,4.08
8.222.208.38,2095,2095,false,SIN,Asia Pacific,Singapore,28,4.07
47.236.104.11,2082,2082,false,SIN,Asia Pacific,Singapore,14,4.07
8.219.0.162,2087,2087,true,SIN,Asia Pacific,Singapore,22,4.07
47.243.27.217,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,4.07
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,4.07
47.236.75.113,2087,2087,true,SIN,Asia Pacific,Singapore,71,4.06
47.236.149.107,2082,2082,false,SIN,Asia Pacific,Singapore,37,4.06
47.236.123.133,2096,2096,true,SIN,Asia Pacific,Singapore,60,4.06
8.219.1.92,2052,2052,false,SIN,Asia Pacific,Singapore,5,4.06
8.219.67.133,2052,2052,false,SIN,Asia Pacific,Singapore,18,4.06
47.236.238.103,80,80,false,SIN,Asia Pacific,Singapore,51,4.06
8.218.65.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,4.05
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,4.05
47.236.110.238,443,443,true,SIN,Asia Pacific,Singapore,54,4.05
8.222.167.147,2096,2096,true,SIN,Asia Pacific,Singapore,44,4.04
47.76.80.72,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,4.04
8.222.162.45,2082,2082,false,SIN,Asia Pacific,Singapore,14,4.04
47.236.158.158,2082,2082,false,SIN,Asia Pacific,Singapore,40,4.03
8.222.167.147,2087,2087,true,SIN,Asia Pacific,Singapore,48,4.03
8.219.84.214,8443,8443,true,SIN,Asia Pacific,Singapore,91,4.01
47.236.97.90,8443,8443,true,SIN,Asia Pacific,Singapore,102,4.01
8.219.200.145,443,443,true,SIN,Asia Pacific,Singapore,85,4.01
47.236.172.71,2095,2095,false,SIN,Asia Pacific,Singapore,39,4.01
8.222.167.147,2053,2053,true,SIN,Asia Pacific,Singapore,51,4.00
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,39,4.00
47.242.174.27,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,4.00
47.236.10.182,2095,2095,false,SIN,Asia Pacific,Singapore,48,4.00
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,9,4.00
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,40,3.99
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,12,3.98
47.236.10.100,2082,2082,false,SIN,Asia Pacific,Singapore,63,3.98
8.222.208.38,80,80,false,SIN,Asia Pacific,Singapore,44,3.98
47.236.125.62,2052,2052,false,NRT,Asia Pacific,Tokyo,127,3.97
8.217.251.62,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,3.97
8.219.98.13,80,80,false,SIN,Asia Pacific,Singapore,6,3.97
8.217.91.121,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,3.97
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,3.97
8.219.51.211,2087,2087,true,SIN,Asia Pacific,Singapore,30,3.96
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,14,3.96
47.236.172.71,2053,2053,true,SIN,Asia Pacific,Singapore,64,3.96
47.76.80.72,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,3.95
47.237.82.15,80,80,false,SIN,Asia Pacific,Singapore,38,3.95
47.236.118.216,2083,2083,true,SIN,Asia Pacific,Singapore,72,3.95
8.219.98.13,2082,2082,false,SIN,Asia Pacific,Singapore,25,3.95
47.236.9.152,2095,2095,false,SIN,Asia Pacific,Singapore,57,3.94
47.237.95.156,8443,8443,true,SIN,Asia Pacific,Singapore,112,3.94
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,3.94
47.242.171.94,443,443,true,HKG,Asia Pacific,Hong Kong,82,3.94
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,3.94
8.219.77.222,8880,8880,false,SIN,Asia Pacific,Singapore,46,3.94
47.236.166.131,2082,2082,false,SIN,Asia Pacific,Singapore,11,3.94
47.236.121.23,2087,2087,true,SIN,Asia Pacific,Singapore,53,3.93
47.243.67.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,3.93
8.219.198.34,2087,2087,true,SIN,Asia Pacific,Singapore,81,3.93
47.236.253.41,8880,8880,false,SIN,Asia Pacific,Singapore,8,3.93
47.236.9.152,8443,8443,true,SIN,Asia Pacific,Singapore,53,3.93
47.76.32.108,80,80,false,HKG,Asia Pacific,Hong Kong,38,3.93
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,95,3.92
8.218.65.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,100,3.92
47.236.171.205,8880,8880,false,SIN,Asia Pacific,Singapore,17,3.92
8.218.126.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,3.92
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,42,3.91
8.217.232.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,3.91
47.236.205.188,80,80,false,SIN,Asia Pacific,Singapore,12,3.91
47.236.83.239,8443,8443,true,SIN,Asia Pacific,Singapore,62,3.91
47.236.237.90,2082,2082,false,SIN,Asia Pacific,Singapore,7,3.90
8.218.22.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,3.90
47.236.102.102,2053,2053,true,SIN,Asia Pacific,Singapore,97,3.90
47.236.205.188,2086,2086,false,SIN,Asia Pacific,Singapore,19,3.90
47.236.10.182,2082,2082,false,SIN,Asia Pacific,Singapore,33,3.90
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,3.90
47.236.97.90,8880,8880,false,SIN,Asia Pacific,Singapore,38,3.90
8.222.136.247,80,80,false,SIN,Asia Pacific,Singapore,19,3.89
47.236.165.25,2083,2083,true,SIN,Asia Pacific,Singapore,76,3.89
47.245.114.163,2086,2086,false,SIN,Asia Pacific,Singapore,7,3.89
8.219.83.201,8443,8443,true,SIN,Asia Pacific,Singapore,117,3.88
47.236.174.206,2087,2087,true,SIN,Asia Pacific,Singapore,32,3.88
8.219.174.142,2086,2086,false,SIN,Asia Pacific,Singapore,14,3.88
47.236.75.113,8443,8443,true,SIN,Asia Pacific,Singapore,90,3.88
47.236.149.107,80,80,false,SIN,Asia Pacific,Singapore,22,3.88
47.236.87.246,2096,2096,true,SIN,Asia Pacific,Singapore,104,3.88
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,3.88
8.219.191.40,2087,2087,true,SIN,Asia Pacific,Singapore,57,3.88
47.245.86.230,443,443,true,SIN,Asia Pacific,Singapore,47,3.88
8.219.114.201,2053,2053,true,SIN,Asia Pacific,Singapore,58,3.87
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,3.87
8.222.150.197,2052,2052,false,SIN,Asia Pacific,Singapore,16,3.87
47.236.149.107,2053,2053,true,SIN,Asia Pacific,Singapore,42,3.87
47.236.10.100,2087,2087,true,SIN,Asia Pacific,Singapore,168,3.87
8.219.201.8,2086,2086,false,SIN,Asia Pacific,Singapore,10,3.87
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,40,3.86
47.245.118.70,2082,2082,false,SIN,Asia Pacific,Singapore,14,3.86
8.218.52.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,3.85
47.236.144.48,2083,2083,true,SIN,Asia Pacific,Singapore,92,3.85
47.236.144.196,8880,8880,false,SIN,Asia Pacific,Singapore,36,3.85
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,3.85
8.219.93.5,2095,2095,false,SIN,Asia Pacific,Singapore,68,3.85
8.219.170.232,8880,8880,false,SIN,Asia Pacific,Singapore,5,3.85
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,18,3.85
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,3.84
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,54,3.84
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,43,3.84
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,3.84
47.237.94.140,2095,2095,false,SIN,Asia Pacific,Singapore,58,3.82
47.236.97.90,8880,8880,false,SIN,Asia Pacific,Singapore,34,3.82
8.222.167.147,2083,2083,true,SIN,Asia Pacific,Singapore,126,3.82
47.236.237.90,8880,8880,false,SIN,Asia Pacific,Singapore,20,3.82
47.236.83.239,2053,2053,true,SIN,Asia Pacific,Singapore,78,3.82
47.236.97.90,2087,2087,true,SIN,Asia Pacific,Singapore,58,3.81
47.237.95.156,2086,2086,false,SIN,Asia Pacific,Singapore,55,3.81
47.236.125.62,2095,2095,false,NRT,Asia Pacific,Tokyo,120,3.81
47.236.166.131,2052,2052,false,SIN,Asia Pacific,Singapore,8,3.81
8.218.8.142,2095,2095,false,HKG,Asia Pacific,Hong Kong,66,3.81
8.219.237.250,8443,8443,true,SIN,Asia Pacific,Singapore,106,3.80
47.236.165.25,2082,2082,false,SIN,Asia Pacific,Singapore,30,3.80
8.218.18.132,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,3.80
47.236.169.141,2052,2052,false,SIN,Asia Pacific,Singapore,18,3.79
47.245.102.52,2082,2082,false,SIN,Asia Pacific,Singapore,21,3.79
47.236.169.141,8880,8880,false,SIN,Asia Pacific,Singapore,17,3.78
8.219.114.201,2053,2053,true,SIN,Asia Pacific,Singapore,96,3.78
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,49,3.77
47.76.32.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,3.77
47.243.67.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,3.77
47.76.80.72,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,3.77
47.236.104.11,8080,8080,false,SIN,Asia Pacific,Singapore,46,3.77
47.236.144.48,2087,2087,true,SIN,Asia Pacific,Singapore,87,3.77
8.218.18.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,3.76
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,3.76
47.236.254.120,8443,8443,true,SIN,Asia Pacific,Singapore,61,3.76
8.210.192.93,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,3.76
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,47,3.76
47.238.6.102,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,3.75
47.242.234.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,3.75
47.76.49.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,3.75
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,3.75
47.236.123.133,2086,2086,false,SIN,Asia Pacific,Singapore,20,3.75
47.236.97.90,80,80,false,SIN,Asia Pacific,Singapore,26,3.75
47.76.77.103,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,3.75
8.217.251.62,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,3.74
8.210.34.188,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,3.74
47.236.118.216,2053,2053,true,SIN,Asia Pacific,Singapore,90,3.74
8.210.174.156,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,3.74
47.236.130.95,8880,8880,false,SIN,Asia Pacific,Singapore,31,3.74
8.222.162.45,2083,2083,true,SIN,Asia Pacific,Singapore,42,3.74
8.218.243.95,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,3.74
8.218.65.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,3.74
47.236.75.113,2095,2095,false,SIN,Asia Pacific,Singapore,12,3.74
8.218.146.204,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,3.73
8.210.146.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,3.73
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,113,3.73
47.236.166.131,8880,8880,false,SIN,Asia Pacific,Singapore,36,3.73
47.236.205.188,8880,8880,false,SIN,Asia Pacific,Singapore,13,3.72
8.219.240.160,2052,2052,false,SIN,Asia Pacific,Singapore,41,3.72
8.219.193.202,2083,2083,true,SIN,Asia Pacific,Singapore,60,3.72
47.243.203.119,80,80,false,HKG,Asia Pacific,Hong Kong,52,3.72
47.236.164.215,2053,2053,true,SIN,Asia Pacific,Singapore,52,3.72
47.236.87.246,80,80,false,SIN,Asia Pacific,Singapore,21,3.72
47.236.130.95,443,443,true,SIN,Asia Pacific,Singapore,112,3.71
8.217.121.207,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,3.71
47.236.10.100,2052,2052,false,SIN,Asia Pacific,Singapore,30,3.71
8.219.50.180,2052,2052,false,SIN,Asia Pacific,Singapore,10,3.70
47.236.5.223,80,80,false,SIN,Asia Pacific,Singapore,42,3.70
8.210.34.188,8080,8080,false,HKG,Asia Pacific,Hong Kong,63,3.70
8.219.5.10,2086,2086,false,SIN,Asia Pacific,Singapore,22,3.70
47.236.75.113,2082,2082,false,SIN,Asia Pacific,Singapore,22,3.70
47.238.6.102,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,3.70
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,44,3.70
8.217.121.207,8443,8443,true,HKG,Asia Pacific,Hong Kong,128,3.69
47.236.93.176,2083,2083,true,SIN,Asia Pacific,Singapore,71,3.69
47.236.169.164,2053,2053,true,SIN,Asia Pacific,Singapore,109,3.69
8.219.198.139,2083,2083,true,SIN,Asia Pacific,Singapore,84,3.68
8.219.98.13,8080,8080,false,SIN,Asia Pacific,Singapore,27,3.68
47.236.118.216,8443,8443,true,SIN,Asia Pacific,Singapore,21,3.68
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,67,3.68
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,3.67
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,108,3.67
8.219.240.160,8080,8080,false,SIN,Asia Pacific,Singapore,61,3.67
8.219.170.232,2087,2087,true,SIN,Asia Pacific,Singapore,64,3.67
47.236.9.152,2086,2086,false,SIN,Asia Pacific,Singapore,42,3.67
47.242.252.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,3.66
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,15,3.66
8.219.161.129,2087,2087,true,SIN,Asia Pacific,Singapore,78,3.66
47.76.33.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,3.66
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,70,3.66
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,3.66
47.242.252.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,3.66
47.236.123.133,2083,2083,true,SIN,Asia Pacific,Singapore,104,3.66
47.236.10.182,2082,2082,false,SIN,Asia Pacific,Singapore,25,3.65
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,146,3.65
8.222.146.222,80,80,false,SIN,Asia Pacific,Singapore,32,3.65
8.218.8.142,2096,2096,true,HKG,Asia Pacific,Hong Kong,88,3.64
47.236.167.231,80,80,false,SIN,Asia Pacific,Singapore,10,3.64
8.219.222.98,80,80,false,SIN,Asia Pacific,Singapore,12,3.64
8.219.201.245,8443,8443,true,SIN,Asia Pacific,Singapore,51,3.64
8.218.52.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,85,3.63
47.236.10.182,2052,2052,false,SIN,Asia Pacific,Singapore,14,3.63
47.236.149.107,8880,8880,false,SIN,Asia Pacific,Singapore,22,3.63
8.222.136.247,2086,2086,false,SIN,Asia Pacific,Singapore,8,3.63
8.222.179.231,2086,2086,false,SIN,Asia Pacific,Singapore,12,3.63
47.236.93.176,8080,8080,false,SIN,Asia Pacific,Singapore,22,3.62
8.218.143.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,64,3.62
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,3.61
47.236.104.11,80,80,false,SIN,Asia Pacific,Singapore,24,3.61
8.217.193.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,104,3.61
8.217.159.210,80,80,false,HKG,Asia Pacific,Hong Kong,74,3.61
47.236.97.90,2083,2083,true,SIN,Asia Pacific,Singapore,111,3.61
8.219.66.156,443,443,true,NRT,Asia Pacific,Tokyo,49,3.61
8.219.98.13,2086,2086,false,SIN,Asia Pacific,Singapore,31,3.60
47.236.9.152,8080,8080,false,SIN,Asia Pacific,Singapore,37,3.60
47.76.77.103,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,3.60
47.236.75.113,2083,2083,true,SIN,Asia Pacific,Singapore,110,3.59
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,21,3.59
8.222.162.45,2095,2095,false,SIN,Asia Pacific,Singapore,15,3.58
47.243.107.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,3.58
8.218.243.95,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,3.57
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,33,3.57
47.236.144.48,2096,2096,true,SIN,Asia Pacific,Singapore,74,3.57
8.210.9.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,3.56
8.218.22.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,3.56
47.76.33.40,80,80,false,HKG,Asia Pacific,Hong Kong,65,3.56
8.218.18.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,89,3.56
47.236.168.17,8880,8880,false,SIN,Asia Pacific,Singapore,11,3.55
8.219.174.213,2096,2096,true,SIN,Asia Pacific,Singapore,48,3.55
8.218.3.12,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,3.54
47.245.102.52,8443,8443,true,SIN,Asia Pacific,Singapore,43,3.54
47.236.118.216,2096,2096,true,SIN,Asia Pacific,Singapore,93,3.54
8.210.21.65,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,3.54
47.236.169.164,8080,8080,false,SIN,Asia Pacific,Singapore,15,3.53
8.217.149.28,2052,2052,false,HKG,Asia Pacific,Hong Kong,229,3.53
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,3.52
47.236.145.85,2086,2086,false,SIN,Asia Pacific,Singapore,23,3.52
8.218.11.90,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,3.52
8.219.111.175,2053,2053,true,SIN,Asia Pacific,Singapore,72,3.52
47.243.90.180,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,3.51
8.222.183.242,8880,8880,false,SIN,Asia Pacific,Singapore,180,3.51
8.217.149.28,443,443,true,HKG,Asia Pacific,Hong Kong,55,3.51
8.218.53.110,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,3.50
47.236.93.176,2082,2082,false,SIN,Asia Pacific,Singapore,22,3.50
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,108,3.50
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,2,3.50
8.222.167.147,8880,8880,false,SIN,Asia Pacific,Singapore,15,3.48
47.236.121.23,2083,2083,true,SIN,Asia Pacific,Singapore,126,3.48
47.245.84.124,2052,2052,false,SIN,Asia Pacific,Singapore,13,3.48
47.76.77.103,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,3.47
8.218.136.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,3.47
